Year,Make,Model,Color,Trans,4x4,Top,Odometer,Price
2018.0,FORD,ESCAP SE,WHITE,A,4X4,HT,30524.0,15700.0
2019.0,FORD,ESCAP SE,GREY,A,4X4,HT,1106.0,19750.0
2013.0,FORD,ESCAP SEL,BLACK,A,4X4,HT,60143.0,8000.0
2018.0,FORD,ESCAP SEL,BLACK,A,4X4,PN,31765.0,14100.0
2018.0,FORD,ESCAP SEL,BLACK,A,4X4,PN,64284.0,15000.0
2015.0,FORD,ESCAP TTN,BLACK,A,4X4,SR,122261.0,8300.0
2016.0,FORD,ESCAP TTN,GRAY,A,4X4,HT,91778.0,11500.0
2017.0,FORD,ESCAP TTN,GRAY,A,4X4,PN,35848.0,17900.0
2017.0,FORD,ESCAP TTN,RED,A,4X4,PN,31208.0,16500.0
2017.0,FORD,ESCAP TTN,BLACK,A,4X4,PN,41274.0,14300.0
2017.0,FORD,ESCAP TTN,GRAY,A,4X4,PN,13717.0,19700.0
2017.0,FORD,ESCAP TTN,WHITE,A,4X4,PN,43291.0,17400.0
2017.0,FORD,ESCAP TTN,WHITE,A,4X4,HT,46128.0,17500.0
2017.0,FORD,ESCAP TTN,BLUE,A,4X4,PN,57143.0,14900.0
2017.0,FORD,ESCAP TTN,RED,A,4X4,HT,37143.0,15100.0
2017.0,FORD,ESCAP TTN,GRAY,A,4X4,PN,47212.0,17500.0
2018.0,FORD,ESCAP TTN,RED,A,4X4,PN,30149.0,20800.0
2019.0,FORD,EXPED M XLT,BLACK,A,4X4,HT,41682.0,37500.0
2013.0,FORD,EXPED XLT,BROWN,A,4X4,SR,121063.0,6000.0
2012.0,FORD,EXPLORER,BLUE,A,4X2,HT,157070.0,4606.0
2015.0,FORD,EXPL XLT,SILVER,A,4X2,HT,128470.0,9500.0
2018.0,FORD,EXPL,WHITE,A,4X2,HT,83992.0,15200.0
2017.0,FORD,EXPL,BLUE,A,4X4,HT,37190.0,18900.0
2011.0,FORD,EXPLORER LTD,GRAY,A,4X4,HT,148142.0,8700.0
2011.0,FORD,EXPLORER LTD,BLUE,A,4X4,SR,136248.0,8400.0
2012.0,FORD,EXPLORER LTD,WHITE,A,4X4,SR,96758.0,12950.0
2016.0,FORD,EXPL LTD,BLACK,A,4X4,HT,64824.0,22300.0
2014.0,FORD,EXPL SPT,BLACK,A,4X4,MR,64629.0,20500.0
2017.0,FORD,EXPL SPT,BLACK,A,4X4,PN,28258.0,28800.0
2017.0,FORD,EXPL SPT,GRAY,A,4X4,PN,38316.0,28000.0
2017.0,FORD,EXPL SPT,BLACK,A,4X4,PN,51623.0,23100.0
2017.0,FORD,EXPL SPT,WHITE,A,4X4,PN,54255.0,24400.0
2018.0,FORD,EXPL SPT,BLACK,A,4X4,PN,26600.0,28200.0
2018.0,FORD,EXPL SPT,WHITE,A,4X4,PN,34744.0,30400.0
2013.0,FORD,EXPLORER XLT,GRAY,A,4X4,HT,134147.0,10800.0
2013.0,FORD,EXPLORER XLT,BLACK,A,4X4,HT,159703.0,7200.0
2014.0,FORD,EXPL XLT,BLACK,A,4X4,PN,46089.0,15700.0
2015.0,FORD,EXPL XLT,BROWN,A,4X4,HT,129370.0,12000.0
2015.0,FORD,EXPL XLT,WHITE,A,4X4,PN,11926.0,7000.0
2015.0,FORD,EXPL XLT,WHITE,A,4X4,PN,96177.0,9400.0
2016.0,FORD,EXPL XLT,BLACK,A,4X4,HT,67672.0,11800.0
2016.0,FORD,EXPL XLT,GRAY,A,4X4,HT,55380.0,19600.0
2017.0,FORD,EXPL XLT,GRAY,A,4X4,PN,36077.0,26600.0
2017.0,FORD,EXPL XLT,WHITE,A,4X4,PN,30865.0,23200.0
2017.0,FORD,EXPL XLT,WHITE,A,4X4,HT,27820.0,24000.0
2017.0,FORD,EXPL XLT,WHITE,A,4X4,SR,33219.0,23800.0
2017.0,FORD,EXPL XLT,WHITE,A,4X4,PN,29487.0,26000.0
2017.0,FORD,EXPL XLT,GRAY,A,4X4,HT,17055.0,25100.0
2017.0,FORD,EXPL XLT,WHITE,A,4X4,PN,43535.0,24300.0
2017.0,FORD,EXPL XLT,BLUE,A,4X4,PN,39724.0,21100.0
2017.0,FORD,EXPL XLT,WHITE,A,4X4,PN,38704.0,24300.0
2017.0,FORD,EXPL XLT,WHITE,A,4X4,HT,28456.0,26700.0
2017.0,FORD,EXPL XLT,GOLD,A,4X4,PN,26714.0,24700.0
2017.0,FORD,EXPL XLT,GRAY,A,4X4,HT,34549.0,23500.0
2017.0,FORD,EXPL XLT,BLACK,A,4X4,HT,38500.0,23000.0
2017.0,FORD,EXPL XLT,BLACK,A,4X4,PN,31444.0,22700.0
2017.0,FORD,EXPL XLT,RED,A,4X4,PN,32920.0,25400.0
2017.0,FORD,EXPL XLT,RED,A,4X4,HT,46198.0,18100.0
2017.0,FORD,EXPL XLT,WHITE,A,4X4,HT,34112.0,23000.0
2017.0,FORD,EXPL XLT,GRAY,A,4X4,PN,35442.0,24500.0
2017.0,FORD,EXPL XLT,BLACK,A,4X4,PN,17141.0,22300.0
2017.0,FORD,EXPL XLT,WHITE,A,4X4,SR,23424.0,27300.0
2017.0,FORD,EXPL XLT,GOLD,A,4X4,PN,41775.0,22900.0
2017.0,FORD,EXPL XLT,GRAY,A,4X4,HT,32485.0,22900.0
2017.0,FORD,EXPL XLT,GRAY,A,4X4,PN,40445.0,24000.0
2017.0,FORD,EXPL XLT,GRAY,A,4X4,HT,44366.0,20900.0
2017.0,FORD,EXPL XLT,WHITE,A,4X4,HT,31867.0,23000.0
2017.0,FORD,EXPL XLT,GOLD,A,4X4,PN,51807.0,21700.0
2017.0,FORD,EXPL XLT,SILVER,A,4X4,HT,80735.0,19800.0
2017.0,FORD,EXPL XLT,BLUE,A,4X4,HT,36154.0,24700.0
2018.0,FORD,EXPL XLT,BLACK,A,4X4,HT,14549.0,27800.0
2019.0,FORD,EXPL XLT,WHITE,A,4X4,HT,34456.0,24900.0
2017.0,FORD,EXPL LTD,BLACK,A,4X4,PN,41312.0,26100.0
2017.0,FORD,EXPL XLT,WHITE,A,4X4,HT,44003.0,20500.0
2017.0,FORD,EXPL XLT,GRAY,A,4X4,PN,22529.0,26500.0
2017.0,FORD,EXPL XLT,RED,A,4X4,HT,5088.0,27000.0
2017.0,FORD,EXPL XLT,BLACK,A,4X4,HT,40178.0,23000.0
2017.0,FORD,EXPL XLT,BLACK,A,4X4,HT,30015.0,24200.0
2017.0,FORD,EXPL XLT,BLACK,A,4X4,HT,20217.0,26900.0
2018.0,FORD,EXPL XLT,BLACK,A,4X4,PN,29981.0,25100.0
2014.0,FORD,E150 COMM,WHITE,A,4X2,HT,112517.0,11800.0
2014.0,FORD,E150 COMM,WHITE,A,4X2,HT,93225.0,12600.0
2012.0,FORD,E250 COM,WHITE,A,4X2,HT,134898.0,8800.0
2016.0,FORD,E450 COM CUT,WHITE,A,4X2,HT,96456.0,24700.0
2019.0,FORD,FIESTA SE,BLACK,A,4X2,HT,33246.0,9000.0
2019.0,FORD,FIESTA SE,BLACK,A,4X2,HT,30668.0,7000.0
2016.0,FORD,FIESTA SE,BLACK,A,4X2,HT,41329.0,7500.0
2016.0,FORD,FIESTA SE,GRAY,A,4X2,HT,9711.0,9800.0
2017.0,FORD,FLEX SE,SILVER,A,4X2,HT,74078.0,13600.0
2014.0,FORD,FOC SE,SILVER,5,4X2,HT,101407.0,5900.0
2014.0,FORD,FOC SE,BLUE,A,4X2,SR,126066.0,4300.0
2014.0,FORD,FOC SE,GRAY,A,4X2,HT,102486.0,3300.0
2017.0,FORD,FOC S,WHITE,A,4X2,HT,60400.0,6000.0
2017.0,FORD,FOC SE,WHITE,A,4X2,HT,60003.0,8200.0
2017.0,FORD,FOC SE,SILVER,A,4X2,HT,39525.0,8700.0
2017.0,FORD,FOC SE,GOLD,A,4X2,HT,26539.0,10900.0
2017.0,FORD,FOC SE,BLACK,A,4X2,HT,20071.0,11200.0
2017.0,FORD,FOC SE,WHITE,A,4X2,HT,24095.0,12600.0
2018.0,FORD,FOC SE,GRAY,A,4X2,HT,23140.0,11800.0
2018.0,FORD,FOC SE,SILVER,A,4X2,HT,52910.0,6250.0
2017.0,FORD,FOC SEL,BLACK,A,4X2,SR,1766.0,12600.0
2017.0,FORD,FOC SEL,GRAY,A,4X2,SR,46154.0,10300.0
2015.0,FORD,FOC SE,GRAY,A,4X2,HT,76966.0,5600.0
2016.0,FORD,FUS SE,BLACK,A,AWD,SR,87087.0,5800.0
2018.0,FORD,FUS TTN,BLACK,A,AWD,SR,38460.0,14200.0
2019.0,FORD,FUS TTN,BLACK,A,AWD,SR,29519.0,12500.0
2020.0,FORD,FUS TTN,WHITE,A,AWD,SR,6526.0,13500.0
2017.0,FORD,FUS SE LUX,GRAY,A,4X2,HT,43069.0,12100.0
2017.0,FORD,FUS SE LUX,GRAY,A,4X2,SR,38890.0,12900.0
2017.0,FORD,FUS TTN,SILVER,A,4X2,HT,30520.0,13000.0
2012.0,FORD,FUSION SE,BLACK,A,4X2,HT,82865.0,6400.0
2019.0,FORD,FUSION FWD 4,SILVER,A,4X2,HT,1170.0,17600.0
2017.0,FORD,FUS SE HY,GRAY,A,4X2,HT,84184.0,10900.0
2017.0,FORD,FUS SE HY,BLACK,A,4X2,HT,77031.0,11000.0
2017.0,FORD,FUS S,BLUE,A,4X2,HT,60061.0,9000.0
2017.0,FORD,FUS S,BLUE,A,4X2,HT,67112.0,9600.0
2013.0,FORD,FUS SE,SILVER,A,4X2,SR,92771.0,7500.0
2014.0,FORD,FUS SE,WHITE,A,4X2,NO,56544.0,10100.0
2014.0,FORD,FUS SE,GRAY,A,4X2,HT,135125.0,4000.0
2015.0,FORD,FUS SE,WHITE,A,4X2,HT,100488.0,7700.0
2016.0,FORD,FUS SE,BLACK,A,4X2,HT,80728.0,10000.0
2016.0,FORD,FUS SE,WHITE,A,4X2,HT,67972.0,10200.0
2016.0,FORD,FUS SE,GRAY,A,4X2,HT,83579.0,9000.0
2016.0,FORD,FUS SE,GRAY,A,4X2,HT,19210.0,12500.0
2016.0,FORD,FUS SE,BLACK,A,4X2,HT,65876.0,10500.0
2017.0,FORD,FUS SE,SILVER,A,4X2,HT,57242.0,11150.0
2017.0,FORD,FUS SE,RED,A,4X2,HT,35697.0,13700.0
2017.0,FORD,FUS SE,WHITE,A,4X2,HT,32373.0,14900.0
2017.0,FORD,FUS SE,BLACK,A,4X2,SR,31704.0,14900.0
2017.0,FORD,FUS SE,SILVER,A,4X2,SR,33697.0,13700.0
2017.0,FORD,FUS SE,BLACK,A,4X2,HT,29907.0,12000.0
2017.0,FORD,FUS SE,BLACK,A,4X2,HT,37806.0,11900.0
2017.0,FORD,FUS SE,GRAY,A,4X2,HT,40523.0,12500.0
2017.0,FORD,FUS SE,WHITE,A,4X2,HT,22226.0,14000.0
2017.0,FORD,FUS SE,BLACK,A,4X2,HT,105092.0,5000.0
2017.0,FORD,FUS SE,WHITE,A,4X2,HT,23988.0,13600.0
2018.0,FORD,FUS SE,BLACK,A,4X2,HT,43667.0,13000.0
2018.0,FORD,FUS SE,WHITE,A,4X2,HT,77149.0,10800.0
2019.0,FORD,FUS SE HY,WHITE,A,4X2,HT,34046.0,12200.0
2019.0,FORD,FUS SE,WHITE,A,4X2,HT,25131.0,14600.0
2019.0,FORD,FUS SE,BLACK,A,4X2,HT,7478.0,16300.0
2019.0,FORD,FUS SE HY,BLUE,A,4X2,SR,22501.0,14300.0
2016.0,FORD,FUS SE HY,BLACK,A,4X2,HT,102724.0,8000.0
2011.0,FORD,FUSION SEL,MAROON,A,4X2,SR,121521.0,4900.0
2019.0,FORD,FUS SEL HY,GRAY,A,4X2,HT,10783.0,18700.0
2019.0,FORD,FUS SEL,GRAY,A,4X2,HT,41697.0,13800.0
2019.0,FORD,FUS SEL HY,BLUE,A,4X2,HT,36778.0,14400.0
2020.0,FORD,FUS SEL,WHITE,A,4X2,SR,14665.0,11250.0
2020.0,FORD,FUS SEL,BLACK,A,4X2,SR,12358.0,11500.0
2017.0,FORD,FUS TTN,BLUE,A,4X2,SR,8621.0,16400.0
2017.0,FORD,FUS TTN,GRAY,A,4X2,SR,34740.0,15700.0
2017.0,FORD,FUS TTN,WHITE,A,4X2,SR,60966.0,13600.0
2014.0,FORD,F150 XL,WHITE,A,4X2,HT,72342.0,14000.0
2019.0,FORD,F150 XL,WHITE,A,4X2,HT,2351.0,22550.0
2015.0,FORD,F150 LAR,SILVER,A,4X4,HT,104926.0,22800.0
2017.0,FORD,F150 LAR,WHITE,A,4X4,PN,39029.0,38800.0
2012.0,FORD,F150 SVT,BLUE,A,4X4,SR,59237.0,38000.0
2017.0,FORD,F150 XL,GRAY,A,4X4,HT,31224.0,27000.0
2019.0,FORD,F150 XL,SILVER,A,4X4,HT,22635.0,33000.0
2011.0,FORD,F150 XLT,BLUE,O,4X4,HT,117047.0,10600.0
2013.0,FORD,F150 XLT,RED,O,4X4,HT,82683.0,18269.0
2013.0,FORD,F150 XLT,WHITE,O,4X4,HT,136611.0,15400.0
2013.0,FORD,F150 XLT,BROWN,O,4X4,HT,76197.0,19200.0
2016.0,FORD,F150 XLT,GRAY,A,4X4,HT,117096.0,21200.0
2016.0,FORD,F150 XLT,SILVER,A,4X4,HT,120481.0,20600.0
2016.0,FORD,F150 XLT,BLUE,A,4X4,HT,11770.0,29250.0
2017.0,FORD,F150 XLT,BLUE,A,4X4,PN,49370.0,32700.0
2017.0,FORD,F150 XLT,GRAY,A,4X4,HT,14396.0,35000.0
2017.0,FORD,F150 XLT,BLACK,A,4X4,PN,85563.0,24600.0
2017.0,FORD,F150 XLT,RED,A,4X4,HT,35381.0,32000.0
2017.0,FORD,F150 XLT,SILVER,A,4X4,PN,35732.0,30200.0
2013.0,FORD,F150 STX,RED,A,4X4,HT,74074.0,17500.0
2013.0,FORD,F150 STX,WHITE,O,4X4,HT,148119.0,10700.0
2015.0,FORD,F150 XL,WHITE,A,4X4,HT,115601.0,15200.0
2017.0,FORD,F150 XL,BLACK,A,4X4,HT,20323.0,25800.0
2018.0,FORD,F150 XL,BLACK,A,4X4,HT,26323.0,28900.0
2017.0,FORD,F150 XLT,RED,A,4X4,HT,30275.0,28400.0
2017.0,FORD,F150 XLT,BLACK,A,4X4,HT,40990.0,26800.0
2020.0,FORD,F150 K/R,BLUE,A,4X4,HT,17478.0,50000.0
2016.0,FORD,F250 XL,GRAY,A,4X4,HT,105555.0,23650.0
2012.0,FORD,MUST,BLACK,A,4X2,HT,132921.0,6700.0
2015.0,FORD,MUST GT,SILVER,6,4X2,HT,53074.0,23600.0
2011.0,FORD,MUST GT PRM,RED,6,4X2,HT,128920.0,12200.0
2015.0,FORD,MUST GT PRM,YELLOW,A,4X2,HT,38074.0,24500.0
2019.0,FORD,MUST ECO PRM,GRAY,A,4X2,CV,28960.0,22000.0
2019.0,FORD,MUST ECO PRM,BLUE,A,4X2,CV,35384.0,22000.0
2019.0,FORD,MUST ECO PRM,RED,A,4X2,HT,6269.0,24600.0
2019.0,FORD,MUST ECO PRM,SILVER,A,4X2,HT,18434.0,10000.0
2017.0,FORD,MUST ECO,WHITE,A,4X2,HT,24229.0,19600.0
2019.0,FORD,MUST ECO,WHITE,A,4X2,HT,18713.0,18500.0
2020.0,FORD,RANG LAR,BLUE,A,4X4,HT,13057.0,34000.0
2020.0,FORD,RANG LAR,RED,A,4X4,HT,12832.0,34100.0
2020.0,FORD,RANG LAR,WHITE,A,4X4,HT,21697.0,33100.0
2016.0,FORD,TAUR SHO,BLACK,A,AWD,HT,124162.0,11900.0
2011.0,FORD,TAURUS SEL,BLACK,A,4X2,SR,82524.0,5700.0
2013.0,FORD,TAURUS SEL,WHITE,A,4X2,SR,87001.0,7250.0
2016.0,FORD,TRANSIT XL,SILVER,A,4X2,HT,112315.0,10300.0
2017.0,FORD,TRANSIT XL,WHITE,A,4X2,HT,51272.0,15600.0
2017.0,FORD,TRANSIT XL,WHITE,A,4X2,HT,69004.0,15000.0
2017.0,FORD,TRANSIT XL,WHITE,A,4X2,HT,33616.0,16500.0
2017.0,FORD,TRANSIT XL,WHITE,A,4X2,HT,63359.0,13600.0
2015.0,FORD,TRANSIT XLT,WHITE,A,4X2,HT,150158.0,5999.0
2016.0,FORD,TRANSIT XLT,WHITE,A,4X2,HT,70577.0,12600.0
2013.0,FORD,TRANSIT XL,WHITE,A,4X2,HT,99877.0,4200.0
2012.0,FORD,TRANSIT XLT,SILVER,A,4X2,HT,96940.0,4500.0
2016.0,FORD,T150 CARGO,WHITE,A,4X2,HT,81746.0,18900.0
2016.0,FORD,T150 CARGO,WHITE,A,4X2,HT,109866.0,14300.0
2017.0,FORD,T150 EX CARG,WHITE,A,4X2,HT,59982.0,22000.0
2018.0,FORD,T250 CARGO,WHITE,A,4X2,HT,92875.0,18200.0
2018.0,FORD,T250 EX CARG,WHITE,A,4X2,HT,35731.0,18900.0
2019.0,FORD,T250 EX CARG,WHITE,A,4X2,HT,35851.0,27200.0
2019.0,FORD,T250 CARGO,WHITE,A,4X2,HT,10484.0,27000.0
2019.0,FORD,T250 CARGO,WHITE,A,4X2,HT,10291.0,26200.0
2016.0,FORD,T350 XLT,SILVER,A,4X2,HT,18028.0,22200.0
2018.0,FORD,T350 XLT,BLACK,A,4X2,HT,32300.0,18700.0
2019.0,FORD,T350 XLT,WHITE,A,4X2,HT,40893.0,24000.0
2019.0,FORD,T350 XLT,WHITE,A,4X2,HT,48610.0,24000.0
2019.0,FORD,T350 XLT,WHITE,A,4X2,HT,45887.0,21200.0
2019.0,FORD,T350 XLT,WHITE,A,4X2,HT,38640.0,25000.0
2019.0,FORD,T350 XLT,BLACK,A,4X2,HT,13306.0,20700.0
2014.0,FORD,F350 DRW LAR,BLACK,A,4X4,SR,91123.0,39400.0
2013.0,FORD,350 SRW XLT,RED,A,4X4,HT,81918.0,23900.0
2019.0,GENESIS,G80 3.3T SPT,RED,A,AWD,PN,21602.0,40600.0
2018.0,GENESIS,G80 3.8L,GRAY,A,AWD,PN,11501.0,31100.0
2019.0,GENESIS,G80 3.8L,WHITE,A,AWD,PN,13169.0,36400.0
2017.0,GENESIS,G80 3.8L AWD,WHITE,A,AWD,PN,16955.0,29000.0
2017.0,GENESIS,G80 3.8L AWD,WHITE,A,AWD,PN,34928.0,24800.0
2017.0,GENESIS,G80 ULTIM,BLACK,A,4X2,PN,42679.0,28900.0
2012.0,GMC,ACADIA SLE,RED,A,AWD,HT,131040.0,4000.0
2013.0,GMC,ACADIA SLE,GRAY,A,AWD,HT,90884.0,12200.0
2015.0,GMC,ACADIA SLT,WHITE,A,AWD,HT,86338.0,16800.0
2018.0,GMC,ACADIA DEN,BLUE,A,AWD,HT,54218.0,26500.0
2018.0,GMC,ACADIA SLE1,GRAY,A,AWD,HT,135052.0,14500.0
2019.0,GMC,ACADIA SLT,SILVER,A,AWD,HT,35840.0,25600.0
2019.0,GMC,ACADIA SLT,BLACK,A,AWD,HT,34545.0,19750.0
2012.0,GMC,ACADIA SL,GRAY,A,4X2,HT,98179.0,6900.0
2012.0,GMC,ACADIA SLE,RED,A,4X2,HT,107115.0,5700.0
2012.0,GMC,ACADIA SLT1,GOLD,A,4X2,MR,122439.0,4122.0
2019.0,GMC,G2500 CARGO,WHITE,O,4X2,HT,7315.0,23000.0
2015.0,GMC,1500 SLT,BLACK,A,4X4,SR,129948.0,24000.0
2016.0,GMC,1500 SLT,BLACK,A,4X4,NO,49103.0,33000.0
2017.0,GMC,TERAIN SLT,BLACK,A,AWD,SR,63327.0,15400.0
2017.0,GMC,TERAIN SLE2,BLACK,A,AWD,HT,62103.0,13900.0
2017.0,GMC,TERAIN SLE2,WHITE,A,AWD,HT,71737.0,13400.0
2019.0,GMC,TERAIN SLT,SILVER,A,AWD,HT,31925.0,19500.0
2020.0,GMC,TERAIN SLT,WHITE,A,AWD,HT,17032.0,19400.0
2014.0,GMC,TERAIN SLE,BLACK,A,4X2,HT,101707.0,5400.0
2014.0,GMC,TERAIN SLE,GOLD,A,4X2,HT,69540.0,11700.0
2018.0,GMC,TERAIN SLE,WHITE,A,4X2,HT,64927.0,14200.0
2012.0,GMC,TERAIN SLE-1,WHITE,A,4X2,HT,118388.0,6500.0
2017.0,GMC,TERAIN SLE2,BLACK,A,4X2,HT,67799.0,12400.0
2015.0,GMC,YUKON DEN,GRAY,O,4X4,SR,55107.0,34000.0
2018.0,HONDA,ACCOR EX,BLUE,A,4X2,SR,29464.0,19500.0
2019.0,HONDA,ACCOR EX 1.5,BLACK,A,4X2,SR,24966.0,22700.0
2019.0,HONDA,ACCOR LX 1.5,RED,A,4X2,HT,6545.0,20500.0
2018.0,HONDA,ACCOR SPT,RED,A,4X2,HT,35617.0,22800.0
2018.0,HONDA,ACCOR SPT,BLACK,A,4X2,HT,35290.0,16100.0
2019.0,HONDA,ACCOR SPT1.5,SILVER,A,4X2,HT,6559.0,22800.0
2020.0,HONDA,ACCOR SPT1.5,BLACK,A,4X2,HT,6668.0,19750.0
2020.0,HONDA,ACCOR SPT1.5,GRAY,A,4X2,HT,3988.0,17250.0
2017.0,HONDA,ACCOR EX-L,BLACK,A,4X2,SR,29925.0,19000.0
2017.0,HONDA,ACCOR TRG,WHITE,A,4X2,SR,32582.0,20800.0
2017.0,HONDA,ACCOR TRG,SILVER,A,4X2,SR,15094.0,22100.0
2012.0,HONDA,ACCOR EX,RED,A,4X2,SR,128995.0,4600.0
2013.0,HONDA,ACCOR EX,SILVER,A,4X2,SR,79118.0,11400.0
2014.0,HONDA,ACCOR EX,BLACK,A,4X2,SR,79372.0,10800.0
2016.0,HONDA,ACCOR EX,SILVER,A,4X2,SR,38992.0,14200.0
2017.0,HONDA,ACCOR EX,BLACK,A,4X2,SR,34199.0,19000.0
2017.0,HONDA,ACCOR EX,BROWN,A,4X2,SR,31943.0,16000.0
2017.0,HONDA,ACCOR EX,SILVER,A,4X2,SR,43587.0,16700.0
2015.0,HONDA,ACCOR EX-L,MAROON,A,4X2,SR,94373.0,10400.0
2017.0,HONDA,ACCOR EX-L,WHITE,A,4X2,SR,82964.0,12600.0
2017.0,HONDA,ACCOR EXL HY,BLACK,A,4X2,SR,25745.0,17500.0
2015.0,HONDA,ACCOR LX,SILVER,A,4X2,HT,44716.0,8600.0
2017.0,HONDA,ACCOR LX,BLACK,A,4X2,HT,108504.0,8100.0
2017.0,HONDA,ACCOR LX,MAROON,A,4X2,HT,21640.0,15000.0
2017.0,HONDA,ACCOR LX,SILVER,A,4X2,HT,103708.0,9000.0
2017.0,HONDA,ACCOR LX,GRAY,A,4X2,HT,31506.0,14700.0
2017.0,HONDA,ACCOR LX,WHITE,A,4X2,HT,41066.0,12500.0
2017.0,HONDA,ACCOR LX,GRAY,A,4X2,HT,31091.0,15200.0
2017.0,HONDA,ACCOR LX,GRAY,A,4X2,HT,44572.0,14000.0
2012.0,HONDA,ACCOR LX PRM,GRAY,A,4X2,HT,122218.0,7000.0
2015.0,HONDA,ACCOR SPT,WHITE,A,4X2,HT,69512.0,13400.0
2017.0,HONDA,ACCOR SPT,GRAY,A,4X2,HT,22574.0,17600.0
2017.0,HONDA,ACCOR SPT,GRAY,A,4X2,HT,37897.0,16500.0
2017.0,HONDA,ACCOR SPT SE,BLACK,A,4X2,HT,30556.0,17900.0
2017.0,HONDA,ACCOR SPT SE,SILVER,A,4X2,HT,31637.0,17000.0
2017.0,HONDA,ACCOR SPT SE,BLACK,A,4X2,HT,28582.0,15900.0
2017.0,HONDA,ACCOR SPT SE,SILVER,A,4X2,HT,26917.0,16400.0
2017.0,HONDA,ACCOR SPT SE,BLUE,A,4X2,HT,40507.0,15500.0
2012.0,HONDA,CIVIC,GRAY,A,4X2,HT,99079.0,7600.0
2015.0,HONDA,CIVIC EX,BLACK,A,4X2,SR,82119.0,8100.0
2016.0,HONDA,CIVIC EX,WHITE,A,4X2,SR,44749.0,15100.0
2017.0,HONDA,CIVIC EX,WHITE,A,4X2,SR,27606.0,16300.0
2017.0,HONDA,CIVIC EX,BLUE,A,4X2,SR,12363.0,16000.0
2019.0,HONDA,CIVIC EX,SILVER,A,4X2,SR,14352.0,19700.0
2017.0,HONDA,CIVIC EX-T,GRAY,A,4X2,SR,27064.0,16900.0
2015.0,HONDA,CIVIC HF,WHITE,A,4X2,HT,81039.0,9400.0
2011.0,HONDA,CIVIC LX,BLUE,A,4X2,HT,85278.0,3500.0
2012.0,HONDA,CIVIC LX,GRAY,5,4X2,SR,95924.0,5800.0
2012.0,HONDA,CIVIC LX,BLUE,A,4X2,HT,120726.0,4200.0
2012.0,HONDA,CIVIC LX,BLUE,A,4X2,HT,100787.0,5500.0
2012.0,HONDA,CIVIC LX,BLUE,A,4X2,HT,113339.0,5600.0
2013.0,HONDA,CIVIC LX,BLACK,A,4X2,HT,71435.0,8200.0
2013.0,HONDA,CIVIC LX,WHITE,A,4X2,HT,79733.0,9200.0
2013.0,HONDA,CIVIC LX,GRAY,A,4X2,HT,130994.0,5000.0
2015.0,HONDA,CIVIC LX,BLACK,A,4X2,HT,69331.0,10600.0
2016.0,HONDA,CIVIC LX,SILVER,A,4X2,HT,65006.0,10100.0
2017.0,HONDA,CIVIC LX,GRAY,A,4X2,HT,14267.0,15900.0
2017.0,HONDA,CIVIC LX,GRAY,A,4X2,HT,33003.0,12700.0
2017.0,HONDA,CIVIC LX,GRAY,A,4X2,HT,64339.0,12100.0
2017.0,HONDA,CIVIC LX,BLUE,A,4X2,HT,21661.0,15200.0
2017.0,HONDA,CIVIC LX,BLUE,A,4X2,HT,37562.0,13300.0
2017.0,HONDA,CIVIC LX,RED,A,4X2,HT,21117.0,13900.0
2017.0,HONDA,CIVIC LX,BLUE,A,4X2,HT,28358.0,12900.0
2017.0,HONDA,CIVIC LX,WHITE,A,4X2,HT,21920.0,14600.0
2017.0,HONDA,CIVIC LX,BLACK,A,4X2,HT,34477.0,14000.0
2017.0,HONDA,CIVIC LX,BLACK,A,4X2,HT,16750.0,15200.0
2018.0,HONDA,CIVIC LX,BLACK,A,4X2,HT,37619.0,12500.0
2018.0,HONDA,CIVIC LX,BLUE,A,4X2,HT,37906.0,15000.0
2018.0,HONDA,CIVIC LX,BLUE,A,4X2,HT,6273.0,17400.0
2019.0,HONDA,CIVIC LX,GRAY,A,4X2,HT,28696.0,12750.0
2020.0,HONDA,CIVIC LX,GRAY,A,4X2,HT,13424.0,15250.0
2017.0,HONDA,CIVIC LX-P,BLACK,A,4X2,SR,28607.0,15200.0
2017.0,HONDA,CIVIC LX-P,BLACK,A,4X2,SR,37736.0,12000.0
2012.0,HONDA,CIVIC SI,BLACK,6,4X2,SR,82492.0,9400.0
2015.0,HONDA,CIVIC SI,BLACK,6,4X2,SR,1.0,2950.0
2017.0,HONDA,CIVIC SPT,GRAY,A,4X2,HT,26590.0,15800.0
2019.0,HONDA,CIVIC SPT,GRAY,6,4X2,HT,6115.0,20000.0
2018.0,HONDA,CIV TYPR TRG,BLACK,6,4X2,HT,2340.0,35750.0
2016.0,HONDA,CR-V EX,GRAY,A,AWD,NO,37866.0,18600.0
2016.0,HONDA,CR-V EX-L,SILVER,A,AWD,SR,32550.0,17300.0
2013.0,HONDA,CR-V LX,WHITE,A,AWD,NO,47139.0,12100.0
2014.0,HONDA,CR-V LX,BROWN,A,AWD,HT,118643.0,7000.0
2016.0,HONDA,CR-V SE,BLUE,A,AWD,HT,41689.0,15000.0
2016.0,HONDA,CR-V TRG,WHITE,A,AWD,SR,16336.0,23300.0
2018.0,HONDA,CR-V EX,GOLD,A,AWD,SR,3611.0,14500.0
2018.0,HONDA,CR-V EX,BLACK,A,AWD,SR,21576.0,21300.0
2017.0,HONDA,CR-V LX,GRAY,A,AWD,HT,26121.0,19000.0
